"","X","plt","entropyRank.rank","entropyRank.score","topRank.rank","topRank.score","vine","verified_purchase","two_sides"
"27257",27257,"R7EK72BIHFBO1",15240.5,0.040248288,15269.5,0.001048608,"N","y","1"
"27258",27258,"R3MZWHSW2LJRKW",14738,0.040668026,14768,0.001059363,"N","y","1"
"27259",27259,"R37C3R72GQ6DDK",13466.5,0.041676476,13501.5,0.001085209,"N","y","1"
"27260",27260,"R27X93RTGP48W2",24317,0.028400067,24322,0.000744942,"N","y","1"
"27261",27261,"R2DEC2Z2QGOUUI",3155,0.351623567,1798,0.015985949,"N","y","1"
"27262",27262,"RZ3LON2THRR2A",3245.5,0.350947837,4551.5,0.015582457,"N","y","1"
"27263",27263,"R2DUYRFLVKWMWN",3095,0.352115286,2449,0.015740364,"N","y","1"
"27264",27264,"RLN8I54U0O5HU",1267.5,0.36003741,3233.5,0.015597058,"N","y","1"
"27265",27265,"R2JHJYTOZFGGAV",17021.5,0.038537524,17044.5,0.001004785,"N","y","1"
"27266",27266,"R29O1O8LICFKU9",10689.5,0.04361914,10729.5,0.00113503,"N","y","1"
"27267",27267,"R3C45A2LGGTT6D",3930,0.334862136,4971,0.015574539,"N","n","1"
"27268",27268,"R18A8Y8L5E0UXJ",2002,0.357802112,3720,0.015593155,"N","y","1"
"27269",27269,"R1Y8TJ4WFP0UHE",18339,0.037163391,8663,0.001199994,"y","these work great!","0"
"27270",27270,"rp3ubxhbv79zf",1587.5,0.359160418,1701.5,0.0159973,"N","y","1"
"27271",27271,"r3mpv9bw16dbhe",7790,0.181898753,7210,0.010070245,"N","n","1"
"27272",27272,"r1s30ctuw346vo",14199,0.041110766,14232,0.001070709,"N","y","1"
"27273",27273,"r2qe1h407zmoh",12544,0.042347906,12581,0.001102423,"N","y","1"
"27274",27274,"rnfb719oj1d4z",18504.5,0.036960337,18516.5,0.000964392,"N","y","1"
"27275",27275,"r1lwj6z92lt9ns",10013.5,0.044089362,10056.5,0.001147096,"N","y","1"
"27276",27276,"r3j73anvcetdyw",13092,0.041968574,13127,0.001092697,"N","y","1"
"27277",27277,"r3mbv9c9xjxhrp",26897,0.022019853,26899,0.000580562,"N","y","1"
"27278",27278,"r1cj5p6r2p6kp8",27538.5,0.021075181,27539.5,0.000556125,"N","y","1"
"27279",27279,"rugoqn2cfp2i5",8807.5,0.035131705,8852.5,0.001173857,"N","n","1"
"27280",27280,"rin57msvpklh2",29946,-0.00199942,29946,0.000214012,"N","n","1"
"27281",27281,"r3mzkh4gkwjiqb",6794,0.234600963,6616,0.011535675,"N","n","1"
"27282",27282,"r2vr6v4o5c5y7m",4534.5,0.336297199,1886.5,0.01596972,"N","y","1"
"27283",27283,"r2xwwm8hxsxhxf",14444,0.040897601,14474,0.001065246,"N","y","1"
"27284",27284,"r12agh7xpwemzs",25908.5,0.024422477,25911.5,0.000642589,"N","y","1"
"27285",27285,"r1uvswd3nlulux",12916.5,0.04207248,12952.5,0.001095361,"N","y","1"
"27286",27286,"r6ppsqsabz1ca",16610.5,0.039059662,16634.5,0.001018158,"N","y","1"
"27287",27287,"r2bubh4tjqwb86",29049,0.014107012,29051,0.000374803,"N","y","1"
"27288",27288,"R1I3CCSODV7C4G",23604,0.019695062,23609,0.000778194,"N","n","1"
"27289",27289,"RGM8LC0ABABFS",17366.5,0.038132463,17388.5,0.00099441,"N","y","1"
"27290",27290,"R3CNQ2NXY63GFU",12272.5,0.042567111,12310.5,0.001108044,"N","y","1"
"27291",27291,"RJ0WUWJNE83GX",17894,0.037582484,17914,0.000980325,"N","y","1"
"27292",27292,"R3LSIIEBUBSH3E",20580,0.033852362,20586,0.000884788,"N","y","1"
"27293",27293,"R1VTMCEF99LOVB",30426,0.002791529,30426,7.51e-05,"N","y","1"
"27294",27294,"R2VNM4B61B5UPH",2268.5,0.356836203,3904.5,0.015591532,"N","y","1"
"27295",27295,"RLJKIG87GK4XX",12329.5,0.04251931,12367.5,0.001106818,"N","y","1"
"27296",27296,"R3M3YKD0G87LB0",31318,0,31318,0,"N","y","1"
"27297",27297,"R176M4ZRWHBJ8N",8175,0.154406962,7253,0.008645613,"N","n","1"
"27298",27298,"R25S1B62CUBD3J",974.5,0.360803302,3041.5,0.015598443,"N","y","1"
"27299",27299,"R30X8TLZFX3H2K",949,0.360866309,3026,0.015598558,"N","y","1"
"27300",27300,"R14G6BW6QTIVDW",16810.5,0.038802893,16834.5,0.001011581,"N","y","1"
"27301",27301,"R13XGTEG6M83EK",14199,0.041110766,14232,0.001070709,"N","y","1"
"27302",27302,"R2TR3MY5PSHVS0",25188.5,0.026618901,25193.5,0.000699153,"N","y","1"
"27303",27303,"RMM389GRFADHQ",16492,0.039161436,16516,0.001020765,"N","y","1"
"27304",27304,"R1FV9M53RCOR5J",27740.5,0.020165598,27741.5,0.000532565,"N","y","1"
"27305",27305,"RLWKD5P5K88M4",16020.5,0.039580042,16046.5,0.001031488,"N","y","1"
"27306",27306,"R2VFXG3CYM3T4P",15021,0.04042197,15050,0.001053058,"N","y","1"
"27307",27307,"R3S8O3BKEK2GO5",15111,0.040361405,15140,0.001051507,"N","y","1"
"27308",27308,"R3I7EFKTC9QXGP",28133.5,0.018331929,28135.5,0.000484979,"N","y","1"
"27309",27309,"R1CIVZMDQ9OMX3",13961.5,0.041311603,13994.5,0.001075857,"N","y","1"
"27310",27310,"R1AP4W9HNG6XI7",13961.5,0.041311603,13994.5,0.001075857,"N","y","1"
"27311",27311,"R13JLX15WXIU5N",11198,0.043274507,11237,0.001126188,"N","y","1"
"27312",27312,"RRFP3TF5MP9Q7",16749.5,0.038896683,16773.5,0.001013984,"N","y","1"
"27313",27313,"R2COAY7Z9AO2LX",4360.5,0.338864467,5208.5,0.015568176,"N","y","1"
"27314",27314,"RYVF3XKKU4KP4",13330.5,0.041788577,13365.5,0.001088083,"N","y","1"
"27315",27315,"R2QP4S3PV1JFFB",13961.5,0.041311603,13994.5,0.001075857,"N","y","1"
"27316",27316,"R1X005G4WTCSNZ",2087.5,0.357537075,3776.5,0.015592706,"N","y","1"
"27317",27317,"R3P5CZZ5VETDMB",29578,0.010682923,29578,0.000284889,"N","y","1"
"27318",27318,"R260B8E0KL3WR9",15822,0.039734195,15850,0.001035437,"N","y","1"
"27319",27319,"R3OHH9GHCEA37J",11464.5,0.043107871,11503.5,0.001121913,"N","y","1"
"27320",27320,"R2HCBIQRT15BKN",3426.5,0.349386263,2508.5,0.015736618,"N","y","1"
"27321",27321,"r182d39vf5ydpz",5888,0.292040754,6184,0.01343133,"N","y","1"
"27322",27322,"r9o0lz002uu9z",17366.5,0.038132463,17388.5,0.00099441,"N","y","1"
"27323",27323,"rwoohsv3ul0no",14358,0.040990142,14388,0.001067618,"N","y","1"
"27324",27324,"royvdvwavy20s",13054,0.031992558,13089,0.001093312,"N","n","1"
"27325",27325,"r7cnc0zndgz44",2503,0.345662838,1761,0.015991753,"N","n","1"
"27326",27326,"r1q7bjd4bnfgyi",15895.5,0.039713921,15923.5,0.001034918,"N","y","1"
"27327",27327,"r3l8rb6xfbj7gg",187,0.369775915,608,0.021447304,"N","y","1"
"27328",27328,"r1h2votb6n4an5",18612,0.036848822,18623,0.000961536,"N","y","1"
"27329",27329,"r2dji9t722wynj",24346.5,0.028233507,24351.5,0.000740663,"N","y","1"
"27330",27330,"r38psg5328h75s",11009,0.043409278,11048,0.001129645,"N","y","1"
"27331",27331,"ru5g89l81p8hs",14274.5,0.031058507,14306.5,0.00106937,"N","n","1"
"27332",27332,"r3c7b9yov3tuyl",11532,0.0430642,11570,0.001120793,"N","y","0"
"27333",27333,"r37ic7lj2s04qx",8856.5,0.035068957,8901.5,0.001172245,"N","n","1"
"27334",27334,"r3el6bkr6ezfvw",24384.5,0.02798329,24389.5,0.000734234,"N","y","1"
"27335",27335,"r3fv14au8ctswz",20896,0.033383636,20902,0.000872778,"N","y","1"
"27336",27336,"r1lbb1rddl8r66",20695,0.033658298,20701,0.000879816,"N","y","1"
"27337",27337,"r2zbimh4ezqz58",16085.5,0.039567866,16111.5,0.001031176,"N","y","1"
"27338",27338,"R1PSKCEFRTID9K",14635,0.040768758,14665,0.001061945,"N","y","1"
"27339",27339,"R37HTVY2A61A25",24166,0.028837435,24171,0.000756176,"N","y","1"
"27340",27340,"R1K6I5UTJXXDH5",17858,0.037660587,17878,0.000982325,"N","y","1"
"27341",27341,"R2LY1U5NA6NMBF",8917.5,0.044994412,8962.5,0.001170331,"N","y","1"
"27342",27342,"R2B22VGRJP97S5",9281,0.044652648,9325,0.001161555,"N","y","1"
"27343",27343,"R2QU196WS801MK",26897,0.022019853,26899,0.000580562,"N","y","1"
"27344",27344,"R39VZD3S8GHPWW",9795,0.044262886,9838,0.00115155,"N","y","1"
"27345",27345,"RE2CY255AC46P",20771,0.033459748,20777,0.000874729,"N","y","1"
"27346",27346,"R2AZX3UK4KAZLA",17003.5,0.03854161,17026.5,0.001004889,"N","y","1"
"27347",27347,"RSQYS1ZDSO6F8",19158,0.03616969,19167,0.000944144,"N","y","1"
"27348",27348,"R2RVDDQKN5H117",4171,0.34157805,1863,0.015974277,"N","y","1"
"27349",27349,"R1DMXFPLUZEB3G",30119,0.006104897,30119,0.00016367,"N","y","1"
"27350",27350,"R1QKDTUGPT49YV",1467.5,0.359522172,3358.5,0.01559614,"N","y","1"
"27351",27351,"R3BV0YO1KOTL64",6662,0.251544712,6828,0.010733922,"N","y","1"
"27352",27352,"R3RI5KX2HNTDD1",31318,0,31318,0,"N","y","1"
"27353",27353,"R1U1K5CQPVFW1K",17419,0.038116074,17440,0.00099399,"N","y","1"
"27354",27354,"RM4GSPMQL8WR",27181.5,0.021950959,27183.5,0.000578781,"N","y","1"
"27355",27355,"R2RDDD7HGDX151",5245,0.320491972,5662,0.015557768,"N","y","1"
"27356",27356,"R35GKN7GL5RAB2",1805.5,0.358462783,3592.5,0.015594288,"N","y","1"
"27357",27357,"R3I195CQCJI1J3",10322.5,0.043868249,10365.5,0.001141422,"N","y","1"
"27358",27358,"RJOQJSM2Z15NT",11387.5,0.04315153,11426.5,0.001123033,"N","y","1"
"27359",27359,"RNLHVJVIZJYB2",4048,0.343559797,5048,0.015573035,"N","y","1"
"27360",27360,"R3PSYTYG0BXTKC",12387.5,0.03247548,12425.5,0.001105695,"N","n","1"
"27361",27361,"R3JPWZO3COBEHZ",16381.5,0.039259076,16405.5,0.001023266,"N","y","1"
"27362",27362,"RGYGAN43SFJGM",12461,0.042415692,12498,0.001104161,"N","y","1"
"27363",27363,"R2XP7X3ZSWAJFR",1903,0.358178829,3655,0.015593799,"N","y","1"
"27364",27364,"R20FBFP7FSNR0C",29769,-0.00063326,29769,0.000250161,"N","n","1"
"27365",27365,"R257BA7XA530V1",31318,0,31318,0,"N","y","1"
"27366",27366,"R42BTUGX2WYIU",5991,0.2841348,6343,0.012312036,"N","y","1"
"27367",27367,"RLE77VXRMOJM2",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"27368",27368,"R1DBXVK26BNN6",8360,0.137400385,8410,0.005426565,"N","y","1"
"27369",27369,"R3SO31OTWZ08I4",27390,0.021149155,27391,0.000558039,"N","y","1"
"27370",27370,"R1ELSGX91QW5FG",22848,0.030456863,22853,0.000797743,"N","y","1"
"27371",27371,"R8L8FHAAC8YYO",7234,0.203582448,7408,0.007994276,"N","y","1"
"27372",27372,"R1H8NO5VNU56DH",18759,0.036695871,18770,0.000957619,"N","y","1"
"27373",27373,"R3IDS0U37AHN8M",18074,0.037430273,18088,0.000976427,"N","y","1"
"27374",27374,"R29GUQD0BCW8J4",25503,0.025585505,25506,0.000672555,"N","y","1"
"27375",27375,"R4SR4H6VI0BM7",14115,0.031203183,14148,0.001073078,"N","n","1"
"27376",27376,"R19KST4S4596PA",15360,0.040143178,15389,0.001045915,"N","y","1"
"27377",27377,"R3RX0ELUH40YZ7",11532,0.0430642,11570,0.001120793,"N","y","1"
"27378",27378,"R3I11S8R8WVQ5M",14532.5,0.040857349,14562.5,0.001064215,"N","y","1"
"27379",27379,"R7144J3ILSXNQ",16346.5,0.039295675,16370.5,0.001024204,"N","y","1"
"27380",27380,"R3VB1ZISNEH6V4",1015,0.360681156,3073,0.015598221,"N","y","1"
"27381",27381,"R6OKYDGB5U811",4967,0.327171402,5528,0.015559932,"N","y","1"
"27382",27382,"R1O201WO6FI2R6",16863,0.038725371,16886,0.001009596,"N","y","1"
"27383",27383,"R295QEUGN5QR5C",11420.5,0.043139624,11459.5,0.001122728,"N","y","1"
"27384",27384,"R9EKD7X6OJWR8",12818,0.042144376,12854,0.001097205,"N","y","1"
"27385",27385,"R1JI9NCC4QEMF3",19518,0.035745746,19523,0.000933286,"N","y","1"
"27386",27386,"RXB10CCBD6KM2",31318,0,31318,0,"N","y","1"
"27387",27387,"R2GZZPLG09VIO0",2559.5,0.355327183,4107.5,0.015589073,"N","y","1"
"27388",27388,"R1MCXD2FN2KP4X",11579.5,0.043040375,11617.5,0.001120182,"N","y","1"
"27389",27389,"R2SU4J5YJ3TRW8",31318,0,31318,0,"N","y","1"
"27390",27390,"R3JY70BPJ1ZUW5",19586,0.03557083,19591,0.000928806,"N","y","1"
"27391",27391,"R215NC2IE0M5QA",19746.5,0.035324766,19751.5,0.000922504,"N","y","1"
"27392",27392,"R18T3NT42BMRB8",11796.5,0.042881449,11834.5,0.001116106,"N","y","1"
"27393",27393,"R1A85WMGTSBO9G",17474.5,0.038054601,17495.5,0.000992416,"N","y","1"
"27394",27394,"R2ID729QX591TL",3390,0.349619921,4630,0.015580603,"N","y","1"
"27395",27395,"R3NT94C5WFQW97",25779,0.014832249,25782,0.000653151,"N","n","1"
"27396",27396,"R2PA7MUV2Z8RUC",9183,0.044750928,9227,0.001164079,"N","y","1"
"27397",27397,"R2X6A9ALE2LWBK",22025,0.031454834,22030,0.00082334,"N","y","1"
"27398",27398,"r1sxls17no74ly",405,0.353341321,129,0.072458717,"N","n","1"
"27399",27399,"r11dbkf23l7hz2",355,0.353873125,923,0.017800371,"N","n","1"
"27400",27400,"r12bb3ytqn3m1a",25024.5,0.027238746,25029.5,0.000715095,"N","y","1"
"27401",27401,"r2e1t3n13sc363",8710,0.045296308,8756,0.001178084,"N","y","1"
"27402",27402,"r3ok49d0sksvz2",3878,0.345399619,711,0.019819619,"N","y","1"
"27403",27403,"r2hw1bc1tjoqtl",10946.5,0.043456817,10985.5,0.001130865,"N","y","1"
"27404",27404,"r6ljvtc1vzlao",6900,0.246411122,7123,0.010135816,"Y","n","1"
"27405",27405,"R17121ZTYXK7BJ",27272.5,0.021186127,27273.5,0.000558996,"N","y","1"
"27406",27406,"R3DHHHMBDAY0LB",4883.5,0.329456618,5486.5,0.015561104,"N","y","1"
"27407",27407,"R1LJUQYNZIPQP7",25779,0.024832249,25782,0.000653151,"N","y","1"
"27408",27408,"R29C7Z7U7KLXQV",22000,0.031531971,22005,0.000825317,"N","y","1"
"27409",27409,"R28SUA27S6T9JO",29158,0.013671814,29159,0.000363408,"N","y","1"
"27410",27410,"R1UT3NAF35ESU2",23910.5,0.029356122,23915.5,0.000769494,"N","y","1"
"27411",27411,"R1O9VX3SLT92KG",15367.5,0.04013509,15396.5,0.001045708,"N","y","1"
"27412",27412,"R38C4YAZO6SHFK",14127.5,0.041195148,14160.5,0.001072872,"N","y","1"
"27413",27413,"R27699A3NX0F1A",14260,0.041074588,14293,0.001069782,"N","y","1"
"27414",27414,"R82F6JTZ34CXN",25701.5,0.025146615,25704.5,0.000661251,"N","y","1"
"27415",27415,"R2O7FV3OWDLG5D",24892,0.027873403,24897,0.00073141,"N","y","1"
"27416",27416,"R2XUAVAWLNXXDM",4603,0.32505054,2687,0.015721774,"N","n","1"
"27417",27417,"R3M6PGNJJPK8Y3",19158,0.03616969,19167,0.000944144,"N","y","1"
"27418",27418,"RXL62XT4TGOIT",28355.5,0.017326765,28359.5,0.000458837,"N","y","1"
"27419",27419,"RRXQZ9OOJ2VSL",14264,0.041070568,14297,0.001069679,"N","y","1"
"27420",27420,"R3SI3FY7CZNYP7",12172,0.042646748,12210,0.001110087,"N","y","1"
"27421",27421,"RLY46I9RF56OC",19158,0.03616969,19167,0.000944144,"N","y","1"
"27422",27422,"R3S9CZY4K3O2QP",30069.5,0.006707237,30069.5,0.00017969,"N","y","1"
"27423",27423,"R2QWP3XVDQY2YQ",2092.5,0.357529036,3779.5,0.015592693,"N","y","1"
"27424",27424,"R2OBH1CSU15W1Q",27892,0.019301225,27893,0.00051015,"N","y","1"
"27425",27425,"R2TPR7770M7ETT",17319.5,0.038185714,17341.5,0.000995774,"N","y","1"
"27426",27426,"R30S829CN2Q9JP",22498,0.030754407,22503,0.000805376,"N","y","1"
"27427",27427,"R3HHY092RWCGEJ",10649,0.053642881,10689,0.001135639,"Y","n","1"
"27428",27428,"RHOST8RJ86X7U",7669,0.196781599,7795,0.007971047,"N","y","1"
"27429",27429,"RA3ER54FCZ3N4",21623.5,0.032130512,21628.5,0.000840663,"N","y","1"
"27430",27430,"R3PP79ZLRUOYBX",20263,0.034495991,20268,0.000901276,"N","y","1"
"27431",27431,"R359I466WDEGXB",19663.5,0.035483294,19668.5,0.000926565,"N","y","1"
"27432",27432,"R3JQV1H9VH4IKY",4199,0.341120068,5127,0.015570401,"N","y","1"
"27433",27433,"R2MD0KJKV7068K",26246.5,0.023617318,26249.5,0.000621822,"N","y","1"
"27434",27434,"R2DQ45CYW1KZB1",14635,0.040768758,14665,0.001061945,"N","y","1"
"27435",27435,"R30QDSJ4QW58BI",19586,0.03557083,19591,0.000928806,"N","y","1"
"27436",27436,"R3K3DD43QG72FQ",21376,0.032194493,21381,0.000842303,"N","y","1"
"27437",27437,"R1QWXIX09VNE6B",15099,0.04037352,15128,0.001051817,"N","y","1"
"27438",27438,"R1GP4SN2BSNEZ8",11015,0.043401353,11054,0.001129442,"N","y","1"
"27439",27439,"RCOM8F3AHQD7C",28133.5,0.018331929,28135.5,0.000484979,"N","y","1"
"27440",27440,"R2W7MGMIXCLM63",27892,0.019301225,27893,0.00051015,"N","y","1"
"27441",27441,"R3CTX69YES29EU",9485,0.044499215,9528,0.001157616,"N","y","1"
"27442",27442,"R386CVLAG7MH8A",8368.5,0.13622496,8417.5,0.005422128,"N","y","1"
"27443",27443,"R2131B642S1BSB",19791.5,0.03525379,19796.5,0.000920686,"N","y","1"
"27444",27444,"R2XBYH4OKNVL0S",29509,0.011547742,29509,0.000307655,"N","y","1"
"27445",27445,"RD5PATMTCZHHC",5666,0.296171889,5873,0.015269571,"N","n","1"
"27446",27446,"R2G7R337SISJUU",2156,0.357252812,1738,0.015994214,"N","y","1"
"27447",27447,"R2FD2OF6NC8RMM",12425.5,0.042451567,12463.5,0.001105081,"N","y","1"
"27448",27448,"RQQ7SAPM2VXEH",11027,0.043393428,11066,0.001129239,"N","y","1"
"27449",27449,"RY09ZKBXS8SOT",4096,0.342858569,309,0.034121046,"N","y","1"
"27450",27450,"R20VHEN28EMJ2Y",18759,0.036695871,18770,0.000957619,"N","y","1"
"27451",27451,"R1YKPULMETA67W",14795,0.040651903,14825,0.00105895,"N","y","1"
"27452",27452,"RI7J9IV32CBXO",10167.5,0.043982791,10210.5,0.001144361,"N","y","1"
"27453",27453,"RINEX0K424O5N",10711,0.043603311,10751,0.001134624,"N","y","0"
"27454",27454,"R1BU7JOIICOQKO",29989,0.007492075,29989,0.00020053,"N","y","1"
"27455",27455,"R1IARTM6949ELV",11551.5,0.043060229,11589.5,0.001120691,"N","y","0"
"27456",27456,"R2BA051LTX8ILC",10958,0.043448895,10997,0.001130662,"N","y","1"
"27457",27457,"R2J9K5YF47O3YL",16165,0.039478542,16190,0.001028888,"N","y","1"
"27458",27458,"R12WFI2RMJVZGB",10818.5,0.043536019,10858.5,0.001132897,"N","y","1"
"27459",27459,"RGXEHOVTCDOFV",17741,0.037701677,17761,0.000983377,"N","y","1"
"27460",27460,"R26TE6B3U1O3DO",10541,0.033729902,10581,0.001137872,"N","n","0"
"27461",27461,"R1K0EZ4TIELMFX",18907,0.036447512,18918,0.000951259,"N","y","1"
"27462",27462,"RCBCL7IWVSA2T",12361.5,0.042495404,12399.5,0.001106205,"N","y","1"
"27463",27463,"R1JB4QF8EAZ8YZ",7656,0.197068017,7783,0.00797195,"N","y","1"
"27464",27464,"R3MBR1ZNZAZ09Y",4090,0.342970593,5063,0.015572378,"N","y","1"
"27465",27465,"R3LYA0ZJ41H4FD",10435,0.043801066,10476,0.001139698,"N","y","1"
"27466",27466,"R1EVZEF2F84IYB",12022,0.042730324,12060,0.00111223,"N","y","1"
"27467",27467,"RJY16V6DDF89R",10447,0.043789208,10488,0.001139394,"N","y","1"
"27468",27468,"RXYLBN1O4OF9R",11517,0.043072141,11555,0.001120997,"N","y","1"
"27469",27469,"R3NV5F8D5MPHT2",8435,0.120017307,8447,0.005377429,"N","y","1"
"27470",27470,"R18TJ5G9JWATO4",10991.5,0.043425126,11030.5,0.001130052,"N","y","1"
"27471",27471,"R1J9GP0AKPO2EZ",14579.5,0.040788896,14609.5,0.001062461,"N","y","1"
"27472",27472,"ROF495LRHMUTM",20494,0.034067219,20499,0.000890292,"N","y","1"
"27473",27473,"R1ZCU7FSK3FWYD",30228.5,0.004933327,30228.5,0.000132448,"N","y","1"
"27474",27474,"R16KIKR6RQ123D",19529,0.025724933,19534,0.000932753,"N","n","1"
"27475",27475,"REBBOKRYAT59Q",14199,0.041110766,14232,0.001070709,"N","y","1"
"27476",27476,"R2NINNBTLV6MUG",17887.5,0.03759893,17907.5,0.000980746,"N","y","1"
"27477",27477,"R2WO6LHWXFYFDM",16413.5,0.039246874,16437.5,0.001022954,"N","y","1"
"27478",27478,"R31RPG5WCKCI32",1625,0.359033168,3463,0.015595279,"N","y","1"
"27479",27479,"R2QL2WUJZ1O9RA",13323.5,0.041800583,13358.5,0.001088391,"N","y","1"
"27480",27480,"R2JX9CL0EANHZG",29693.5,0.0099837,29693.5,0.000266452,"N","y","1"
"27481",27481,"R2ZW5LNZSQT68I",28355.5,0.017326765,28359.5,0.000458837,"N","y","1"
"27482",27482,"R3KEQLZN597O7S",26897,0.022019853,26899,0.000580562,"N","y","1"
"27483",27483,"R1OE5S7CT4MX7J",24185,0.028815599,24190,0.000755615,"N","y","1"
"27484",27484,"R2H6YH0ANOAZ5Y",939,0.360878516,1661,0.016000204,"N","y","1"
"27485",27485,"R1H5OOBQX9QJOG",18907,0.036447512,18918,0.000951259,"N","y","1"
"27486",27486,"R8Y0BJCK94AP2",15021,0.04042197,15050,0.001053058,"N","y","1"
"27487",27487,"R1RYSC7QOOY909",29167.5,0.013544394,29168.5,0.00036007,"N","y","1"
"27488",27488,"RC89SMWER53VP",13845.5,0.041407914,13879.5,0.001078325,"N","y","1"
"27489",27489,"RONLUY7N4LMOC",10671.5,0.033631011,10711.5,0.001135334,"N","n","1"
"27490",27490,"R1KW2FP0WRGP41",24136.5,0.028933472,24141.5,0.000758642,"N","y","1"
"27491",27491,"R240TFPQ8CMQOS",17136,0.038439425,17159,0.001002272,"N","y","1"
"27492",27492,"R1ZO47JN017SYT",6858.5,0.239361293,6947.5,0.010709048,"N","y","1"
"27493",27493,"R2Z8FHW2IFXWZJ",18336,0.037166629,18349,0.000969675,"N","y","1"
"27494",27494,"R3T78IZ62TMAFE",9199.5,0.044739138,9243.5,0.001163776,"N","y","1"
"27495",27495,"R2DN1TQVJI5K0I",20099.5,0.034810468,20104.5,0.000909332,"N","y","1"
"27496",27496,"R27MMS5B1JRECZ",11189,0.043278472,11228,0.00112629,"N","y","1"
"27497",27497,"R1EJ7329HP5MI3",29669,0.010331287,29669,0.00027562,"N","y","1"
"27498",27498,"R3LNPF33WRGVIQ",10711,0.043603311,10751,0.001134624,"N","y","1"
"27499",27499,"R1T615I0EXILFP",31318,0,31318,0,"N","y","1"
"27500",27500,"R2BADEXTMLXF08",29995,0.007461189,29995,0.00019971,"N","y","1"
"27501",27501,"R1Y0Q7FPZZCF9S",13595.5,0.041588341,13630.5,0.00108295,"N","y","1"
"27502",27502,"R24MQZSL2T5Y79",20078,0.034873283,20083,0.00091094,"N","y","1"
"27503",27503,"R1OZJKDL1MLVXK",30557,0.001382146,30557,3.73e-05,"N","y","1"
"27504",27504,"RRDKX7D81ZBO5",15382,0.040110823,15411,0.001045086,"N","y","1"
"27505",27505,"R2QC2MW5GERKSC",16541.5,0.039088165,16565.5,0.001018888,"N","y","1"
"27506",27506,"R17E7FQM9Z4FWI",11810,0.042869523,11848,0.0011158,"N","y","1"
"27507",27507,"R2BKWN0YQTGFBU",8455,0.115359663,8512,0.004212598,"N","y","1"
"27508",27508,"R2VJ0KQWI8MVKE",8450,0.11658604,8454,0.005372002,"N","y","1"
"27509",27509,"R3RJ3MKFJIAYR8",27681,0.020240086,27682,0.000534496,"N","y","1"
"27510",27510,"RAB9TBZ7K8Z0E",10283.5,0.043895905,10326.5,0.001142131,"N","y","1"
"27511",27511,"R3DVW1956HXOLJ",14381,0.040978074,14411,0.001067309,"N","y","1"
"27512",27512,"R37I9MSI84ZIY4",21515,0.032156108,21520,0.000841319,"N","y","1"
"27513",27513,"R1J7GPH2638YO8",24899.5,0.02786021,24904.5,0.000731071,"N","y","1"
"27514",27514,"R283B0G8WQ98RX",27583.5,0.020862272,27584.5,0.000550613,"N","y","1"
"27515",27515,"RVTOIBRIOYJ5C",11387.5,0.04315153,11426.5,0.001123033,"N","y","1"
"27516",27516,"R2PD8YUVMOKSYO",807.5,0.361228139,2941.5,0.015599222,"N","y","1"
"27517",27517,"R24HAU0C9BDZ8O",12002,0.042750217,12040,0.00111274,"N","y","1"
"27518",27518,"R1VGFHZVVKOWGM",19158,0.03616969,19167,0.000944144,"N","y","1"
"27519",27519,"R3CV203CZAR1NF",11657.5,0.042976823,11695.5,0.001118552,"N","y","1"
"27520",27520,"r13jubiwkj9mkj",3343.5,0.350076568,4606.5,0.015581233,"N","y","1"
"27521",27521,"rikeg5khq10dd",13494.5,0.041668466,13529.5,0.001085004,"N","y","1"
"27522",27522,"r3gwnyo02thk0z",574,0.36196118,2820,0.015600583,"N","y","1"
"27523",27523,"r2ug9a55pa17yx",27681,0.020240086,27682,0.000534496,"N","y","1"
"27524",27524,"r761137l30wj4",2164,0.357224346,1739,0.015994169,"N","y","1"
"27525",27525,"r1m0o0juwfff6m",16334,0.03932007,16358,0.001024829,"N","y","1"
"27526",27526,"r1z7wxvc448oe8",11980,0.032762152,12018,0.001113046,"N","n","1"
"27527",27527,"rfsjrkdagztl8",28133.5,0.018331929,28135.5,0.000484979,"N","y","1"
"27528",27528,"r1hyxdwmm5j4xa",23455,0.03019762,23460,0.000791092,"N","y","1"
"27529",27529,"r1o9efmfvq97j6",8929.5,0.044978714,8974.5,0.001169928,"N","y","1"
"27530",27530,"r2okar63q4eqzp",10779.5,0.043563731,10819.5,0.001133608,"N","y","1"
"27531",27531,"r8t2g8yretwgg",14593,0.040784869,14623,0.001062358,"N","y","1"
"27532",27532,"r12amt49zae01y",10388,0.043832685,10430,0.001140509,"N","y","1"
"27533",27533,"r2o8ejigeggbqb",16258.5,0.039409485,16282.5,0.001027119,"N","y","1"
"27534",27534,"re1me825gpr1t",9802.5,0.044258944,9845.5,0.001151449,"N","y","0"
